title,text,url,date,newspaper,section,authors
Zimbabwe residents lose funds to illegal Bitcoin trading company,"Residents in Zimbabwe have lost funds to a fraudulent trading platform that advertises crypto investment opportunities on Facebook. According to reports, the investment platform masquerades as InnBucks Investment, luring innocent people into depositing their funds using Ecocash, which is moved to the fake trading platform.
According to local reports, the platform promises residents in Zimbabwe the opportunity to make profits from Bitcoin trading, agreeing to trade the asset on their behalf. They are asked to register accounts on the Amexcyp Market platform using their specialized link.
“Here is an opportunity to make x3 of your investment without any hidden fees or withdrawal fees 100% safe and secure. And also have access to your trading account. Send us a message now to start,” one of their advertisement posts reads.
Zimbabwe residents lose funds to bogus investment platform
According to reports, the platform has other types of advertisements spread across Facebook, targeting unsuspecting residents of the country. “Other platforms may falter, but we remain the best place for safe and secure coins trading in Zimbabwe. Trade on InnBucks investment today!” another post read.
However, it was discovered that the platform had no connections to InnBucks, with the platform releasing a post on its Facebook page warning its users. “Stay vigilant, stay safe. Never share your InnBucks PIN, OTP, or ID number with anyone. InnBucks does not carry out Investment schemes, always verify the authenticity of pages through our official channels—call us on 569 or message us on our official social media platforms. Be on the lookout for fake pages and scammers like the ones below,” InnBucks posted, attaching some of the fake platform’s posts.
According to investigations carried out by Bulawayo24, the fake trading platform’s posts have a WhatsApp number attached, with the number belonging to an agent called Michelle Chiunda, claiming she is from InnBucks Investment on Facebook. The attached number only connects through WhatsApp and a call is always received by a party that is oblivious to either the trading investment platform or its WhatsApp account.
Upon enquiry, “Chiunda” mentioned that the WhatsApp number was registered in her sister’s name, claiming the name, Katanda, which was attached to the number, is also her surname. Meanwhile, upon calling the number, it was answered by a woman who seemed unaware that her number was being used to lure people into InnBucks Investment on Facebook, pointing to the fact that the number might have been hacked.
Fake investment officer reveals operations
Confirming the advertisement made on Facebook, Chiunda mentioned that if a client in Zimbabwe invests $100 on the platform, the company will take charge of the trading on their behalf using their auto-electronic mining machine. This machine is 100% guaranteed for locking all incoming profit, it also keeps the trade signal stable to prevent any negative effect from MARKET-CAP,” she said.
She added that the trade takes 24 hours to complete, and once it is done, the user is guaranteed X10 of their investment, while the company keeps the remaining X3 part of the profit. Chiunda said that users in Zimbabwe can receive their profit from any account, highlighting that they pay to Ecocash, Innbucks, or Mukuru. She mentioned that as soon as a user signifies their intention to invest, a link is sent to them where they can register.
For a user in Zimbabwe to register on the trading platform, they must send their details to Chiunda to help them register or click on the amexcypmarket link that she sends to them. After registration, the user is expected to send a screenshot of the interface to her before they proceed with their initial investment starting from $50.
She also claimed that the platform is in association with InnBucks, a party that has already distanced itself from the scam, and indicated that the authorities have been alerted.",https://www.thezimbabwean.co/2025/06/zimbabwe-residents-lose-funds-to-illegal-bitcoin-trading-company/,2025-09-06 00:00:00,TheZimbabwean,business,
Fear and Greed Index - Investor Sentiment,"What is the CNN Business Fear & Greed Index?
The Fear & Greed Index is a way to gauge stock market movements and whether stocks are fairly priced. The theory is based on the logic that excessive fear tends to drive down share prices, and too much greed tends to have the opposite effect.
How is Fear & Greed Calculated?
The Fear & Greed Index is a compilation of seven different indicators that measure some aspect of stock market behavior. They are market momentum, stock price strength, stock price breadth, put and call options, junk bond demand, market volatility, and safe haven demand. The index tracks how much these individual indicators deviate from their averages compared to how much they normally diverge. The index gives each indicator equal weighting in calculating a score from 0 to 100, with 100 representing maximum greediness and 0 signaling maximum fear.
How often is the Fear & Greed Index calculated?
Every component and the Index are calculated as soon as new data becomes available.
How to use Fear & Greed Index?
The Fear & Greed Index is used to gauge the mood of the market. Many investors are emotional and reactionary, and fear and greed sentiment indicators can alert investors to their own emotions and biases that can influence their decisions. When combined with fundamentals and other analytical tools, the Index can be a helpful way to assess market sentiment.
Return to Fear & Greed Index",https://edition.cnn.com/markets/fear-and-greed,2021-11-23 17:19:21,cnn,business,
About Us,,https://www.thezimbabwean.co/about-us/,,TheZimbabwean,business,
Travel Videos,"CNN values your feedback
1. How relevant is this ad to you?
2. Did you encounter any technical issues?",https://edition.cnn.com/travel/videos,,cnn,business,
Climate change,"CNN values your feedback
1. How relevant is this ad to you?
2. Did you encounter any technical issues?",https://edition.cnn.com/climate,2025-06-18 00:00:00,cnn,business,
Chasing Life with Dr. Sanjay Gupta,"podcast
Chasing Life
All over the world, there are people who are living extraordinary lives, full of happiness and health – and with hardly any heart disease, cancer or diabetes. Dr. Sanjay Gupta has been on a decades-long mission to understand how they do it, and how we can all learn from them. Scientists now believe we can even reverse the symptoms of Alzheimer’s dementia, and in fact grow sharper and more resilient as we age. Sanjay is a dad – of three teenage daughters, he is a doctor - who operates on the brain, and he is a reporter with more than two decades of experience - who travels the earth to uncover and bring you the secrets of the happiest and healthiest people on the planet – so that you too, can Chase Life.
The Organ Transplant Revolution Starts Here Chasing Life
At any given moment, more than 100,000 people are waiting for an organ transplant. Every day, 17 of them die waiting. This is a story of survival, bravery, and a medical breakthrough that could solve everything – using organs from animals.
Jun 20, 2025
30 mins How AI Might Be Helping Your Doctor Treat You Chasing Life
From early detection to writing your doctor’s notes—Dr. Sanjay Gupta explains how AI is showing up in medicine. And when it comes to pain relief, he’s got tips for which medications to take for different types of pain.
Jun 17, 2025
17 mins The Answer to Pain May Lie in Your Brain Chasing Life
For something that’s a universal experience, pain has been pretty hard to measure, treat and even understand. That’s what Dr. Sanjay Gupta decided to write his forthcoming book, “It Doesn’t Have to Hurt: Your Smart Guide to a Pain-Free Life.” And in this episode, he's switching over to the guest chair to talk about the rise of chronic pain, its mental toll, and the changing approaches to treatment.
Jun 13, 2025
32 mins Does Your “Filtered” Water Still Have Fluoride? Chasing Life
A simple question about your filtered water leads to some surprising truths about fluoride. Then: what to eat to keep your brain sharp—Dr. Sanjay Gupta shares the best foods for your memory.
Jun 10, 2025
14 mins What Your Sweat Could Reveal About Your Health Chasing Life
Every day, thousands of people use fitness trackers and glucose monitors to better understand their health. The next wave of personal health tech might just focus on something we usually overlook: sweat. Dr. Sanjay Gupta sits down with Professor John Rogers, Director of Northwestern’s Querrey Simpson Institute for Bioelectronics, to explore the science of sweat and why it holds so much promise for the future of health monitoring.
Jun 6, 2025
24 mins Billy Joel’s Brain Condition, Explained Chasing Life
When Billy Joel canceled part of his tour because of a brain condition known as normal pressure hydrocephalus, a lot of you had questions. Dr. Sanjay Gupta explains what it is, how it’s diagnosed, and what you should know if someone in your life is dealing with it.
Jun 3, 2025
12 mins Unlock Your Memory by Memorizing Less Chasing Life
The average American takes in about 34 gigabytes of information each day -- that's a lot for our brains to process and remember. Top memory expert Dr. Charan Ranganath sits down with Dr. Sanjay Gupta to share why the key to remembering more may be to memorize less. Plus, Ranganath weighs in on what could change for human memory in the age of AI.
May 30, 2025
39 mins Worried About Prostate Cancer? Here’s What to Know. Chasing Life
One in eight men will be diagnosed with prostate cancer, and President Biden’s recent diagnosis has many people asking: Am I at risk? Should I get screened? Dr. Sanjay Gupta breaks down what to know about PSA tests, family history, screening age, and how your diet might factor in.
May 27, 2025
13 mins How to Become a Super Ager Chasing Life
Can you maintain good health into your 80s and beyond? Cardiologist Dr. Eric Topol says yes. He joins Dr. Sanjay Gupta explain why preventing the onset of major diseases is key to extending your life and health-span. And he shares the new screening tools that might help us do it.
May 23, 2025
34 mins Wait…Is Whole Milk Actually Good for You Now? Chasing Life
Whole, skim, oat, almond, pistachio…the milk options seem endless! But which one's actually the healthiest? Dr. Sanjay Gupta breaks it down. Plus, if someone’s in the middle of a bad dream, should you wake them? The answer might surprise you.
May 20, 2025
16 mins
Show more episodes",https://edition.cnn.com/audio/podcasts/chasing-life,,cnn,business,
Zimbabwe to ban export of lithium concentrates from 2027,"HARARE – Zimbabwe will ban the export of lithium concentrates from 2027 as it extends its push for more local processing, mines minister Winston Chitando said on Tuesday.
Africa’s top producer of lithium, used in batteries to power renewable energy technologies, banned the export of lithium ore in 2022 and has been pushing miners to process more domestically.
Lithium miners in Zimbabwe, who are mostly from China, have been exporting concentrates to their home country.
Chitando said lithium sulphate plants were currently being developed at two Zimbabwean mines, Bikita Minerals, owned by Sinomine, opens and Prospect Lithium Zimbabwe, owned by Zhejiang Huayou Cobalt.
Lithium sulphate is an intermediate product which can be refined into a battery-grade material such as lithium hydroxide or lithium carbonate used in battery manufacturing.
“Because of that capacity which is now in the country, the export of all lithium concentrates will be banned from January 2027,” Chitando said during a media briefing following a weekly cabinet meeting.
In 2023, Zimbabwe gave lithium miners up to March 2024 to submit plans for developing local refineries, but softened its stance after prices of the metal collapsed.
Sinomine and Zhejiang Huayou Cobalt are part of a group of Chinese firms, including Chengxin Lithium Group, Yahua Group and Canmax Technologies, which have spent more than $1 billion since 2021 to acquire and develop lithium projects in Zimbabwe. – Reuters
Post published in:",https://www.thezimbabwean.co/2025/06/zimbabwe-to-ban-export-of-lithium-concentrates-from-2027/,2025-11-06 00:00:00,TheZimbabwean,business,
Beekeepers in Rural Zimbabwe Embrace Technology to Unlock Progress,"Fadziso Mudzingwa sighed in frustration. It was June 2024, the middle of winter in Zimbabwe, and the low temperatures were killing her bees.
She was tired, too—she’d spent the day trekking between her home and her hives in the forest, checking them frequently in the hope of saving both the colonies and her barely profitable honey business.
Despite her protective gear, Fadziso had been stung twice, and she was falling behind in her other tasks. The sun was setting, and her children were waiting for dinner.
She didn’t know it yet, but everything was about to change for the better. She was about to take part in a pilot project in her hometown, Marondera, led by the Internet Society Zimbabwe Chapter, learning to monitor hive conditions remotely and in real time using a mobile app connected to smart sensors.
This technology would truly make a difference—one year later, Fadziso’s work is much easier and her hives are thriving, as is her business. While she sold just 50 liters of honey in 2024, before the project began, she has already produced 130 liters in the first half of 2025.
An Industry in Need of Solutions
Beekeeping can be profitable in Zimbabwe, especially as people commonly use honey and other apiary products—beeswax, pollen, propolis, and royal jelly—for medicinal purposes. The industry is also a positive force for the environment, acting as a catalyst for forest renewal and biodiversity conservation through plant pollination.
Yet things weren’t always positive for Marondera beekeepers, most of whom faced challenges similar to Fadziso’s. Chamunorwa Rupiya also struggled to juggle multiple responsibilities. “As the owner of a tuck shop, I needed to pay someone to fill in for me while I was away inspecting my hives,” he said.
Many struggled to find time to sell products. “I spent most of my days tending to my bees,” said John Chivamba. “I worried about them constantly. Then, when I had the chance, I would go and sell honey on the road leading to Harare.”
And when poor conditions or predators harmed their colonies, the resulting drop in yields meant greater financial hardship for beekeepers.
Monitoring Beehives Remotely
In late 2024, the Zimbabwe Chapter launched a project designed to solve these challenges and safeguard the beekeepers’ livelihoods as well as the community’s food security. Partnering with Shift Organic Technologies and the Harare Institute of Technology, they developed an Internet of Things (IoT) solution comprising hive sensors and a user-friendly mobile app.
Beekeepers can use this app to check factors such as temperature, humidity, and bee activity at a glance, from anywhere, without having to open up their hives or disturb the bees. The data collected can also predict potential health issues and environmental changes, enabling farmers to take proactive measures.
This project, called IoT for Apiary Analytics, included training for the beekeepers. The 20 initial participants not only learned to use the technology but also received instruction in advanced techniques, such as protecting hives from winter temperatures.
“The trainers taught us which flowers to plant around our hives so our bees can always get their favorite pollen,” said Fadziso. “We also learned to set up water points to maintain the hives’ natural humidity.”
Technology Changes the Game
Being able to monitor their hives remotely has revolutionized beekeeping for Fadziso, Chamunorwa, and John. “Now, instead of hiking into the forest first thing every morning, I simply look at my phone for hive updates,” said Fadziso. “I can check on them in minutes, not hours, so I have more time for my children, household chores, and developing new products like floor wax.”
This IoT solution has been a game changer! I can now keep an eye on my bees while selling honey on the road. I make more money and enjoy peace of mind.”
John Chivamba
Meanwhile, Chamunorwa saves money by relying on hired help less often, since he can manage his hives from his shop.
The project has yielded undeniable improvements in bee health and hive productivity. “My production has risen 30 percent and the wax quality is better too,” said Fadziso. Chamunorwa has seen similar improvements, noting that his colonies have grown since the installation of the devices.
Charting the Path Forward
Looking to the future, the beekeepers plan to invest their extra earnings in more sensors to expand their businesses. “My new aim is to sell in major cities, like Harare and Bulawayo, and even to export my honey!” Fadziso said with a smile.
They hope to see further tech innovations in areas such as pest management and honey harvesting. Learning to build the IoT sensors locally to bring down their cost is another goal.
All agree that embracing technology has been life-changing.
Being part of this project means a lot to me. It’s empowered me to take control of my work and improve my family’s quality of life.”
Chamunorwa Rupiya
This project was funded by an Internet Society Foundation Beyond the Net Grant.",https://www.thezimbabwean.co/2025/06/beekeepers-in-rural-zimbabwe-embrace-technology-to-unlock-progress/,2025-06-20 00:00:00,TheZimbabwean,business,
Lifestyle,"cookielawinfo-checkbox-analytics11 monthsThis cookie is set by GDPR Cookie Consent plugin. The cookie is used to store the user consent for the cookies in the category ""Analytics"".cookielawinfo-checkbox-functional11 monthsThe cookie is set by GDPR cookie consent to record the user consent for the cookies in the category ""Functional"".cookielawinfo-checkbox-necessary11 monthsThis cookie is set by GDPR Cookie Consent plugin. The cookies is used to store the user consent for the cookies in the category ""Necessary"".cookielawinfo-checkbox-others11 monthsThis cookie is set by GDPR Cookie Consent plugin. The cookie is used to store the user consent for the cookies in the category ""Other.cookielawinfo-checkbox-performance11 monthsThis cookie is set by GDPR Cookie Consent plugin. The cookie is used to store the user consent for the cookies in the category ""Performance"".",https://www.thezimbabwean.co/category/lifestyle/,2025-06-18 00:00:00,TheZimbabwean,business,Pindula News
CNN Business,,https://edition.cnn.com/business/videos,,cnn,business,
Human Rights,"cookielawinfo-checkbox-analytics11 monthsThis cookie is set by GDPR Cookie Consent plugin. The cookie is used to store the user consent for the cookies in the category ""Analytics"".cookielawinfo-checkbox-functional11 monthsThe cookie is set by GDPR cookie consent to record the user consent for the cookies in the category ""Functional"".cookielawinfo-checkbox-necessary11 monthsThis cookie is set by GDPR Cookie Consent plugin. The cookies is used to store the user consent for the cookies in the category ""Necessary"".cookielawinfo-checkbox-others11 monthsThis cookie is set by GDPR Cookie Consent plugin. The cookie is used to store the user consent for the cookies in the category ""Other.cookielawinfo-checkbox-performance11 monthsThis cookie is set by GDPR Cookie Consent plugin. The cookie is used to store the user consent for the cookies in the category ""Performance"".",https://www.thezimbabwean.co/category/politics/human-rights/,2025-06-16 00:00:00,TheZimbabwean,business,
,,https://edition.cnn.com/terms,,cnn,business,
Human rights - a huge step forward for Africa,"rs.
We now look forward to the continental body distancing itself from its lily-livered past, where it remained culpably silent in the face of mounting evidence of atrocities by various African dictators.
There are several sickening examples of this complicity – notably the massacres in Uganda under Idi Amin, Ethiopia under Mengistu, Somalia under Siad Barre, Charles Taylor in Sierra Leone and Zaire (now DRC) under Mobutu. The list is endless.
However, we find it disturbing that, after passing a resolution condemning Zimbabwe, the commission authorities seemed reluctant to publicise the matter. The report had to be leaked to the press by a conscientious official who was dismayed by hush-up attempts in the higher echelons of power.
The failure by the African Commission on human and peoples’ rights to release a formal statement gave the Zimbabwe government an ideal opportunity to deny, initially, the existence of any such report.
When it became obvious that the report was indeed official, the Mugabe regime attacked it – predictably and childishly accusing the commission of kowtowing to western paymasters.
We utterly reject the double-speak by the AU – and the South African government for that matter – who try to justify quiet diplomacy by arguing that they want to avoid antagonising Mugabe, in the hope that he will be more amenable to persuasion. Some hope. If they cannot read the writing on the wall by now, after five years of madness, their powers of judgment and discernment are questionable to say the least.
The fundamental flaw in their premise is that Mugabe is a reasonable man who can, sooner or later, be made to see the error of his ways and thus change. What a fallacy! Mugabe is well aware that he is transgressing all the AU’s, and indeed the world’s most fundamental human rights principles. He is resorting to this because it is the only way to stay in power. The majority of Zimbabweans have made it abundantly clear that they no long want him or Zanu (PF) to govern them.
African leaders must simply condemn and isolate him. He should be left under no illusion that there is any vestige of support for him on the continent. The credibility of the African Union and its organs, including of course South Africa as the continental powerhouse, are at stake. Africa’s leaders ignore this watershed at their peril.
Post published in: News",https://www.thezimbabwean.co/2006/01/human-rights-a-huge-step-forward-for-africa/,2006-01-13 00:00:00,TheZimbabwean,business,
"Breaking News, Latest News and Videos",,https://edition.cnn.com?hpt=header_edition-picker,2025-06-21 22:51:48,cnn,business,Monica Sarkar
"China news - breaking news, video, headlines and opinion",,https://edition.cnn.com/world/china,,cnn,business,
Accessibility Video & Closed Captioning for IP-delivered Video,"We strive to make our content accessible to all consumers. If you are having difficulty viewing this website and/or the format of any material on this website interferes with your ability to access information using assistive technology (such as a Braille or screen reader, or TTY), please contact us at:
Accessibility@turner.com
To enable us to respond in a manner most helpful to you, please indicate the nature of your accessibility problem, the Web address (URL link) of the material to which you need access, and your full contact information, including email address.
I have questions about closed captions. How do I get help?
For specific inquiries regarding closed captioning on programming delivered via this website, please contact:
Kathleen Rodriguez, Corporate Legal Manager
Turner Broadcasting System, Inc.
1050 Techwood Drive, NW
Atlanta, GA 30318-5604
Tel: 404-827- 3111
Fax: 404-878-4640
IPClosedCaptioning@turner.com
For captioning inquiries regarding any programming delivered via television, or inquiries regarding video described programming, please contact your pay television service provider.
How do I enable closed captioning on this site?
To access closed captioning for online video programming available through this site, please mouse over the video while it is playing. If you see a button labeled “CC”, click it. If a pop-up menu appears, select the “English” option. To turn closed captioning off, click the “CC” button. If a pop-up menu appears, select “CC Off.”
Why aren’t there captions in a program I accessed through this site?",https://edition.cnn.com/accessibility,2022-04-15 16:41:13,cnn,business,
Sport 25,"tional Cricket Council three years ago after a bitter row with white players but have remained in their posts.
Senior white players led by former captain Heath Streak packed their bags, leaving young Tatenda Taibu to lead a group of inexperienced players to massive defeats. Taibu was to follow two years later, also citing leadership problems.
The Zimbabwean has spoken to sources within provincial structures who revealed a plan to “make cricket ungovernable for Chingoka”.
“We were shocked once again. But it is the same story of rigging and manipulation of the structures that enabled Chingoka to bounce back,” said a veteran cricket administrator, on condition of anonymity.
A leader of one of the provinces added, “It has become an embarrassment that we seem to imply a serious lack of capable people in this country. The irony of it is we have just suffered another embarrassment in losing to Bangladesh, and the young players, who they thought would be used to cover up for their madness, are also frustrated.
“We are mobilising for serious measures that must make Chingoka realise he is no longer wanted. Cricket belongs to the grassroots and so we shall make it ungovernable, for Chingoka to go.”
Efforts to obtain comment from Chingoka and Ozias Bvute were unsuccessful.
Foreign levy on athletes mooted
HARARE Hard-pressed Zimbabwean athletes making a beeline to South Africa to compete in lucrative events across the border will have to think again, as the National Athletics Association of Zimbabwe are proposing to introduce a clearance levy of $500 000 per race.
NAAZ already collects 10% of the athletes’ foreign prize money.
The latest proposal is seen as a move to stem the tide of athletes leaving the country for greener pastures.
Samukeliso Moyo, a regular runner on the South African circuit and a representative of the Athletes Commission, described the levy as ‘robbing a living from the suffering athletes’.
The levy was supposed to be adopted at the NAAZ Annual General Meeting held in Gweru last December, but was turned down by the Athletes Commission, who threatened to withdraw from national duty.
The athletes said they would not be taking part in the All Africa Games in July if an exorbitant levy was introduced.
Moyo said, “We have no other jobs besides running. We earn our living from running and NAAZ want to take that away from us. How many athletes can afford to fork out $350 000 each time they are going out of the country to compete in the races? We are against this levy.
“Besides, it is the norm that they (NAAZ) collect 10% of our prize money. It’s unfair and we need to consult,” Moyo fumed.
“We hardly have a race in Zimbabwe that has prize money of $500 000, and proposing a levy of $350 000 for one to compete outside the country is very unfair. Most of the athletes are going to South Africa because there are no paying races in Zimbabwe. We are going outside the country to earn a living. Running is all that we know,” Moyo said.
David Leboho, the NAAZ treasurer, said they were going ahead with the levy but would hold further negotiations with the Athletes Commission on the ‘figures’.
Leboho said, “There is an influx of Zimbabwe athletes in South Africa. They are a thorn in the flesh for the South Africans because they are dominating most of the races like the Comrades Marathon, City to City and Two Oceans. The South Africans are not happy but there is nothing they can do. Currently there is no law in place prohibiting foreigners competing in their races”.
Some of the athletes who have made South Africa their second home are Kudakwashe Kanduna, Thabita Tsatsa, Rutendo Nyahoza, Moyo, Marko Mambo, Oliver Kandiero, Cuthbert Nyasango, Tsungai Mwenengeni, Elijah Mutandiro and Elmore Sibanda. – CAJ News.
Dube bout marks new era
BULAWAYO – National heavyweight boxing champion Tamsanqa Dube is set to benefit from sporting relations recently established between Zimbabwe and South Africa when he takes part in an eight-rounder against a boxer from the Leonard Neil stable, it emerged yesterday.
The bout, Dube’s first assignment across the Limpopo, was brokered by South African promoter Paul Tshehla following consultations with the Zimbabwe National Boxing Control Board and the boxer’s new management company, Fly High Boxing Promotions.
Tshehla revealed from Johannesburg this week that the Dube encounter will be one of several supporting bouts put together for the World Boxing Association welterweight title fight between Ishmael Kuchocha (Zimbabwe) and defending champion Welcome Ntshingila of South Africa.
Although the venue of the event was yet to be confirmed, Tshehla said, “This, I’m hopeful, will mark the beginning of a renewed long and convenient relationship between Harare and ourselves, as we last had such boxing relations way back in the early ’80s. February 7 will certainly herald the beginning of big things to come in as far as the sport is concerned”.
The SA promoter said he would also take another Zimbabwean champion, Wellington Phiri, to Namibia in early March for an international friendly match versus Jason Naule at Oranjemund. The package will comprise a total of eight fights (seven of them featuring South Africans) with the main draw-card being the WBA title fight between Tshehla’s son, Anthony, and Paulus ‘The Hitman’ Moses. – CAJ News.
Nyangela joins as coach
MASVINGO – Former Zimbabwe Warriors international and Black Rhinos sharp shooting striker, Maronga Nyangela, has joined premiership Cup Kings Masvingo United as assistant coach.
Nyangela joins Asipo Haapo, as Masvingo United are affectionately called, to enhance the legacy set by former head coach Luke ‘Vahombe’ Masomere and to revive hopes of winning the premiership title for 2007.
Nyangela, will be the assistant head coach to former Dynamos right winger, Taurai Mangwiro, who took over from Masomere, now coaching in Botswana. – CAJ News.
Henry’s late strike stuns
By JOHN HUGHES
ENGLAND – Thierry Henry’s stoppage-time header snatched a 2-1 home win for Arsenal over table-topping Manchester United – and kept alive Chelsea’s dream of a third successive English Premiership title.
But stuttering Chelsea, six points behind in second place amid reports of internal unrest, slipped up again by losing 2-0 at Liverpool to early goals by Dirk Kuyt and Jermaine Pennant. For goalkeeper Petr Cech, wearing a protective headguard three months after fracturing his skull, it was an unhappy return.
Fifth-placed Bolton, harbouring hopes of European football next season, crashed 5-1 at Middlesbrough, local boy Stewart Downing setting up the first three goals before cracking in the fourth himself. El Hadji Diouf, Bolton’s Senegal frontman, was sent off for aiming a verbal volley at the referee.
Reading’s romantic run in their first Premiership season continued with a 3-1 home win over Sheffield United. But the match was marred by United’s Keith Gillespie being red-carded just 20 seconds after stepping off the bench and a mass touchline brawl that saw his manager Neil Warnock banished from the dugout.
□ Dutch striker Jan Vennegoor of Hesselink hit a hat-trick in Celtic’s 5-1 home demolition of St Mirren in the Scottish Premier. Celtic led the table by 17 points from Rangers who won 1-0 at Dunfermline.
□Manchester United host Portsmouth this Saturday in round 4 of the FA Cup. On Sunday, Arsenal and Chelsea are both at home, against Bolton and Nottingham Forest respectively.
World Cup warm-up
HARARE – Bangladesh are expected in Harare on February 1 for four one-day Internationals to be played between February 4 and 10, in a series that both teams will be using to finalise their 15-man squad for the World Cup.
Zimbabwe, who are still smarting from the 5-0 series humiliation suffered at the hands of the same opponents early last month, will be fighting to regain their pride.
It was the Tigers’ first-ever series whitewash and now Zimbabwean coach Kevin Curran and his charges will be out to turn the tables and gain confidence ahead of the World Cup. – Sports Reporter
Juniors placed third
WINDHOEK – Zimbabwe put up a spirited performance to finish third at the Southern Africa Junior Championships held in Windhoek last week.
Although not rated as favourites, the regional qualifying tournament saw seven Zimbabwean players qualifying for the Africa Junior championships to be held in Botswana in April.
South Africa finished on top, with Madagascar in second position.
The players who qualified were Mbonisi Ndimande, teamed up with Admire Mushonga, to beat South Africans Jason Black-Milner and Grant Ive 6-4, 6-2 in the doubles finals.
In the girls’ under-14 category, the Zimbabwe doubles team of Amanda Nkomba and Valeria Bhunu also made it to the next stage of the continental showcase.
Benjamin Locke, who was playing in the under-14 category, finished a credible fourth. – Sports Reporter
Hopes for turnaround
BULAWAYO – Highlanders hope to end a run of three attempts without going past first round of the African Champions League since the turn of the century, when they face Pamplemousse FC of Mauritius on January 28.
Highlanders should be boosted by the return of strikers Ralph Matema and Zenzo Moyo, who were nursing injuries.
Highlanders coach Methembe Ndlovu said he was going to field a strong team which will upset the Mauritians. – Sports Reporter
Genius wants victory
HARARE – Tennis star Genius Chidzikwe next week leaves for Burundi to take part in the Confederation of Africa Tennis Tournament, which starts on February 5.
Chidzikwe, who is expected to lead Zimbabwe’s onslaught during the Davis Cup in May, said he was looking at nothing short of victory at the US$5 000 tournament, and would use it to prepare for the Davis Cup.
Zimbabwe was relegated to group four after a disappointing 4-1 defeat by Greece in July last year. – Sports Reporter
Shoko suspended
HARARE – Gaths Mine middle and long-distance runner Kudakwashe Shoko and coach Percy Ngwenya have been suspended from taking part in any National Athletics Association of Zimbabwe events.
The decision to ban them was taken at the NAAZ meeting in Redcliff last week.
Shoko was suspended for two-weeks after failing to fulfil a fixture – the Sao Silvestre New Year’s Eve Marathon in Luanda, Angola on December 31. – Sports Reporter
Mutizirwa honoured
HARARE – Dynamos’ Sebastian Mutizirwa was last week named the club’s 2006 Player of the Year.
The 27-year-old striker ended the season with 17 league goals – and only a four-goal salvo by Highlanders’ striker Ralph Matema, in the very last game of the season, denied him the Golden Boot award.
He received $200 000 and also collected $150 000 for scoring 17 goals for the club.
There was also a reward for Edward Sadomba – a wing dynamo who played very well – when he was named the Most Disciplined Player and received $100 000.
Defender Tafadzwa Takawira was named the Most Improved Player and got $100000. Veteran midfielder Desmond Maringwa won the accolade for the Most Loyal Player and walked away with $100 000. – Sports Reporter
Post published in: Zimbabwe Sports News",https://www.thezimbabwean.co/2007/01/sport-25-01-2007/,2007-01-26 00:00:00,TheZimbabwean,business,
